time elapsed,timestamp,S0.iMC0.MEM_BW_TOTAL,S0.iMC1.MEM_BW_TOTAL,S0.iMC2.MEM_BW_TOTAL,totalmembw
10281,1033.531371,3.58E-05,3.15E-05,0.001416087,0.014833808
10282,1033.631647,2.46E-05,1.97E-05,0.001393616,0.014379025
10283,1033.731916,2.01E-05,1.75E-05,0.00136131,0.01398921
10284,1033.832191,1.97E-05,1.88E-05,0.001372814,0.014113188
10285,1033.932452,6.07E-05,6.31E-05,0.001497567,0.016214252
10286,1034.032713,1.91E-05,1.82E-05,0.00137943,0.014167428
10287,1034.132973,2.03E-05,1.65E-05,0.001378,0.014147162
10288,1034.233237,2.01E-05,1.70E-05,0.001376867,0.014140606
10289,1034.333499,1.90E-05,1.63E-05,0.001383781,0.014190078
10290,1034.433762,1.95E-05,2.31E-05,0.001362205,0.014048219
10291,1034.534021,1.93E-05,1.54E-05,0.001376271,0.014109612
10292,1034.63429,2.02E-05,1.67E-05,0.001370847,0.014077425
10293,1034.734543,1.98E-05,1.75E-05,0.001364291,0.014015436
10294,1034.834818,1.95E-05,1.62E-05,0.001379728,0.014153719
10295,1034.935058,4.05E-05,3.39E-05,0.001431346,0.015057325
10296,1035.035326,2.10E-05,1.60E-05,0.001382291,0.014192462
10297,1035.135595,2.13E-05,1.59E-05,0.001364589,0.014017224
10298,1035.235876,2.09E-05,1.72E-05,0.001369119,0.014072061
10299,1035.336158,2.59E-05,2.50E-05,0.001403213,0.014541149
10300,1035.436437,2.63E-05,2.88E-05,0.001395047,0.01450181
10301,1035.536712,2.07E-05,1.56E-05,0.001376271,0.014125109
10302,1035.636953,2.21E-05,2.01E-05,0.001372516,0.014147162
10303,1035.73723,2.10E-05,1.85E-05,0.001364291,0.014038682
10304,1035.837512,1.84E-05,1.77E-05,0.001377642,0.01413703
10305,1035.937794,0.001381159,0.00138557,0.004183829,0.069505572
10306,1036.038045,5.14E-05,4.85E-05,0.001487672,0.015875697
10307,1036.138307,5.94E-05,5.78E-05,0.001530349,0.01647532
10308,1036.238556,2.53E-05,2.18E-05,0.001393676,0.014407635
10309,1036.338808,2.16E-05,1.80E-05,0.001387835,0.01427412
10310,1036.439056,6.73E-05,6.91E-05,0.001502335,0.016387701
10311,1036.539308,1.93E-05,1.67E-05,0.001381755,0.014178157
10312,1036.639557,2.05E-05,1.80E-05,0.001373529,0.01412034
10313,1036.739803,2.52E-05,2.03E-05,0.001386046,0.014315248
10314,1036.840061,0.000102162,9.92E-05,0.001734078,0.01935482
10315,1036.940902,0.004032135,0.004031062,0.00722605,0.15289247
10316,1037.041628,0.000221312,0.000215471,0.001876533,0.023133159
10317,1037.142368,3.78E-05,3.54E-05,0.001424789,0.014979839
10318,1037.243089,4.14E-05,4.14E-05,0.001449883,0.015326738
10319,1037.343807,2.60E-05,2.49E-05,0.00141108,0.014619827
10320,1037.444533,2.55E-05,2.38E-05,0.001385391,0.014346242
10321,1037.545247,3.34E-05,3.09E-05,0.001421928,0.014863014
10322,1037.645958,2.71E-05,2.57E-05,0.001389861,0.014426112
10323,1037.746695,3.23E-05,3.01E-05,0.001399398,0.014618039
10324,1037.847352,2.66E-05,2.19E-05,0.001408756,0.01457274
10325,1037.948045,0.007828057,0.007827997,0.01083684,0.264928937
10326,1038.048305,0.000309765,0.000307381,0.001953602,0.025707483
10327,1038.148568,0.000408113,0.000398576,0.002120614,0.029273033
10328,1038.248834,9.04E-05,8.43E-05,0.001557529,0.017322302
10329,1038.34909,0.000118196,0.000111103,0.001621604,0.01850903
10330,1038.449354,3.59E-05,3.13E-05,0.001392066,0.014593005
10331,1038.549623,2.90E-05,3.82E-05,0.001417994,0.014851689
10332,1038.649888,4.17E-05,3.75E-05,0.001407623,0.014868379
10333,1038.750155,3.70E-05,2.94E-05,0.001412511,0.014789104
10334,1038.850434,2.92E-05,2.57E-05,0.001395345,0.014503002
10335,1038.950697,0.002834141,0.002830505,0.004617751,0.102823973
10336,1039.050963,2.69E-05,2.47E-05,0.001401067,0.014526248
10337,1039.151228,3.05E-05,2.81E-05,0.001386821,0.014454126
10338,1039.251492,2.99E-05,2.66E-05,0.001399457,0.014559627
10339,1039.351756,2.31E-05,1.99E-05,0.001376808,0.014198422
10340,1039.45202,2.81E-05,2.57E-05,0.001398206,0.014519691
10341,1039.552286,3.18E-05,3.59E-05,0.001414955,0.014826059
10342,1039.652553,2.40E-05,2.05E-05,0.00137043,0.014149547
10343,1039.752816,2.39E-05,2.00E-05,0.001394808,0.014386773
10344,1039.853093,2.49E-05,2.07E-05,0.00138253,0.014281273
10345,1039.953772,0.007766664,0.007779837,0.010645568,0.261920691
10346,1040.054336,0.000312865,0.000304163,0.001995027,0.026120543
10347,1040.15488,5.69E-05,5.14E-05,0.001462162,0.015704632
10348,1040.255425,8.03E-05,7.59E-05,0.001541018,0.016972423
10349,1040.355966,3.67E-05,3.33E-05,0.001407444,0.014774203
10350,1040.456509,2.81E-05,2.62E-05,0.001384676,0.014389753
10351,1040.557049,0.000364184,0.000368476,0.002056777,0.027894378
10352,1040.657594,4.74E-05,4.04E-05,0.001411855,0.014997125
10353,1040.758134,3.42E-05,3.37E-05,0.001423001,0.01490891
10354,1040.858689,0.000644326,0.000650823,0.002663672,0.039588213
10355,1040.959315,0.005424857,0.005437136,0.007583261,0.184452534
10356,1041.059926,0.003528357,0.003521085,0.007120013,0.141694546
10357,1041.160525,0.002318621,0.002304673,0.003743768,0.083670616
10358,1041.261132,0.00224036,0.002225816,0.003682375,0.08148551
10359,1041.361731,0.002217889,0.002212882,0.003641903,0.080726743
10360,1041.462337,0.002228439,0.002214432,0.003648877,0.080917478
10361,1041.562931,0.002166569,0.002162099,0.003583312,0.079119802
10362,1041.663531,0.002145529,0.002135158,0.00355947,0.078401566
10363,1041.764134,0.002136588,0.002122521,0.003549516,0.078086257
10364,1041.864735,0.002131462,0.002108634,0.00350064,0.07740736
10365,1041.965328,0.002123296,0.002111256,0.003530383,0.077649355
10366,1042.06592,0.00212419,0.002096355,0.00348103,0.077015758
10367,1042.166528,0.002111793,0.002102733,0.003463328,0.076778531
10368,1042.267127,0.002115905,0.002100348,0.003530681,0.077469349
10369,1042.367732,0.002105951,0.002096117,0.003491938,0.07694006
10370,1042.468328,0.002364457,0.002342165,0.004171789,0.088784099
10371,1042.568932,0.002103806,0.002089143,0.003482938,0.076758862
10372,1042.669534,0.002167404,0.002177835,0.003621578,0.079668164
10373,1042.770134,0.002307653,0.0023036,0.004066944,0.086781979
10374,1042.870734,0.002100229,0.002086878,0.003465772,0.076528788
10375,1042.971328,0.002342701,0.002321303,0.004049838,0.087138414
10376,1043.07193,0.002109528,0.002085865,0.00346297,0.076583624
10377,1043.17253,0.002098441,0.002084911,0.003467381,0.07650733
10378,1043.273125,0.002098382,0.002068698,0.003474832,0.076419115
10379,1043.373727,0.002096295,0.002074122,0.003453553,0.076239705
10380,1043.474333,0.0021016,0.002074659,0.00347954,0.076557994
10381,1043.574933,0.002095103,0.002074361,0.003471971,0.076414347
10382,1043.675531,0.002081096,0.002078056,0.003459632,0.076187849
10383,1043.776126,0.002099991,0.002081454,0.00347656,0.076580048
10384,1043.876716,0.002083004,0.002082467,0.003459513,0.076249838
10385,1043.97734,0.00209415,0.002081335,0.003483236,0.0765872
10386,1044.077941,0.002104163,0.002089262,0.003464639,0.076580644
10387,1044.178545,0.002093852,0.002070904,0.003460169,0.076249242
10388,1044.279136,0.002094209,0.00207603,0.003467619,0.076378584
10389,1044.379734,0.002096713,0.002078652,0.003465831,0.076411963
10390,1044.480326,0.00211823,0.002116203,0.003610015,0.078444481
10391,1044.580923,0.002080262,0.002067208,0.003455281,0.076027513
10392,1044.681525,0.002091825,0.00207752,0.003427863,0.07597208
10393,1044.782127,0.002093017,0.002065539,0.003474712,0.076332688
10394,1044.882733,0.00208956,0.002072394,0.003456116,0.076180696
10395,1044.98333,0.002093196,0.002074957,0.003473341,0.076414943
10396,1045.083922,0.002096355,0.002073467,0.003455639,0.076254606
10397,1045.18452,0.00213176,0.002105772,0.003536344,0.077738762
10398,1045.285109,0.002092183,0.002074897,0.003471553,0.076386333
10399,1045.385707,0.002099633,0.002076983,0.003456533,0.076331496
10400,1045.486311,0.00207895,0.002066731,0.003454685,0.076003671
10401,1045.586903,0.002086163,0.00208348,0.003453493,0.07623136
10402,1045.687502,0.002089977,0.002071321,0.003457785,0.076190829
10403,1045.788098,0.002078116,0.002069652,0.003471851,0.076196194
10404,1045.888693,0.002092838,0.002064109,0.003446996,0.076039433
10405,1045.989289,0.002190888,0.002160788,0.003748715,0.081003904
10406,1046.089882,0.002088785,0.002071321,0.003452957,0.076130629
10407,1046.190487,0.00209558,0.002064645,0.00346911,0.076293349
10408,1046.291079,0.002096236,0.002066731,0.003465116,0.076280832
10409,1046.39167,0.002092183,0.002070189,0.003431499,0.075938702
10410,1046.49226,0.002087414,0.002073169,0.00347507,0.07635653
10411,1046.592857,0.002081573,0.002072453,0.003445804,0.075998306
10412,1046.693453,0.002078056,0.00207305,0.003452301,0.076034069
10413,1046.794053,0.002090812,0.002070546,0.003449738,0.076110959
10414,1046.89466,0.002262533,0.002251029,0.00398618,0.084997416
10415,1046.995233,0.002097428,0.002081215,0.003498733,0.076773763
10416,1047.095823,0.002093256,0.002081454,0.003444254,0.076189637
10417,1047.196419,0.002108574,0.002095222,0.003510058,0.077138543
10418,1047.297014,0.002101123,0.002074838,0.00344485,0.076208115
10419,1047.397607,0.002095222,0.002075076,0.003442764,0.076130629
10420,1047.498195,0.002094567,0.002076507,0.003468871,0.076399446
10421,1047.598791,0.00209254,0.002065241,0.003447592,0.076053739
10422,1047.699386,0.002092481,0.002070665,0.00346911,0.076322556
10423,1047.799979,0.002090156,0.002075791,0.003455937,0.076218843
10424,1047.900577,0.0020836,0.002073169,0.00345701,0.076137781
10425,1048.001171,0.002086639,0.002068043,0.003464341,0.076190233
10426,1048.101766,0.002086282,0.00208199,0.003434122,0.076023936
10427,1048.202374,0.002080619,0.002075315,0.003460526,0.076164603
10428,1048.30297,0.002089322,0.002061546,0.003445625,0.075964928
10429,1048.403567,0.002081037,0.002069533,0.003436148,0.075867176
10430,1048.504162,0.002082944,0.002060115,0.003462493,0.076055527
10431,1048.604762,0.002120137,0.002095819,0.003490627,0.077065825
10432,1048.705361,0.002088428,0.002074242,0.003452122,0.076147914
10433,1048.805951,0.002085805,0.002073109,0.003446639,0.076055527
10434,1048.906559,0.002083302,0.002076089,0.003449678,0.076090693
10435,1049.007158,0.002086043,0.002065361,0.003447175,0.075985789
10436,1049.107759,0.002090335,0.002076149,0.003440261,0.076067448
10437,1049.208357,0.002088726,0.002066314,0.003465891,0.076209307
10438,1049.308948,0.002088904,0.002070785,0.003460348,0.076200366
10439,1049.409545,0.002084732,0.002072513,0.003446698,0.076039433
10440,1049.510131,0.002100825,0.002064288,0.003472924,0.076380372
10441,1049.610732,0.002091885,0.002066255,0.003459334,0.076174736
10442,1049.711325,0.002094865,0.002062798,0.003461361,0.076190233
10443,1049.811918,0.002168894,0.002171576,0.003672421,0.080128908
10444,1049.912512,0.002088368,0.002065122,0.003461182,0.076146722
10445,1050.01311,0.002087176,0.002076566,0.003453255,0.076169968
10446,1050.113709,0.002297044,0.00227052,0.004006088,0.085736513
10447,1050.214309,0.002105415,0.002089024,0.003479481,0.076739192
10448,1050.314931,0.002099276,0.002079546,0.003464937,0.076437593
10449,1050.415525,0.00209409,0.00208497,0.00347352,0.076525807
10450,1050.516118,0.002089858,0.002081037,0.00346458,0.076354742
10451,1050.616708,0.002099216,0.002091944,0.003480792,0.076719522
10452,1050.717303,0.002086818,0.002072334,0.003474295,0.076334476
10453,1050.817898,0.002081394,0.002071619,0.003451109,0.076041222
10454,1050.918504,0.002088547,0.002065241,0.003474176,0.07627964
10455,1051.019101,0.002092957,0.00207001,0.003463387,0.076263547
10456,1051.119702,0.002095163,0.002065122,0.003453076,0.076133609
10457,1051.220299,0.002086878,0.00207901,0.003465831,0.076317191
10458,1051.320902,0.002094686,0.002074599,0.003442407,0.07611692
10459,1051.42149,0.002075732,0.002073228,0.003454924,0.076038837
10460,1051.522089,0.002114832,0.002098024,0.003560662,0.077735186
10461,1051.622693,0.002096415,0.002068818,0.003446877,0.076121092
10462,1051.723288,0.002092302,0.002084315,0.003509879,0.076864958
10463,1051.823879,0.002087295,0.002072453,0.003452539,0.07612288
10464,1051.92447,0.002089322,0.002077818,0.003468931,0.076360703
10465,1052.025056,0.002095222,0.002079487,0.003445089,0.076197982
10466,1052.125654,0.002099156,0.002074599,0.003453493,0.076272488
10467,1052.226223,0.002091885,0.00206995,0.003471613,0.076334476
10468,1052.326815,0.002093196,0.002067268,0.003450215,0.076106787
10469,1052.42741,0.002088249,0.002069831,0.003459036,0.07617116
10470,1052.528007,0.002080142,0.002071321,0.003445685,0.075971484
10471,1052.628598,0.002088428,0.002074897,0.003441632,0.076049566
10472,1052.729191,0.002089918,0.002070308,0.003458202,0.076184273
10473,1052.829783,0.002093315,0.002083004,0.00344938,0.07625699
10474,1052.930384,0.002084136,0.002063274,0.003464878,0.07612288
10475,1053.030978,0.002080083,0.002064049,0.003444314,0.075884461
10476,1053.131573,0.002085447,0.002072871,0.003448844,0.07607162
10477,1053.232169,0.002081513,0.002075732,0.003449857,0.076071024
10478,1053.332764,0.002092898,0.002072692,0.003441513,0.076071024
10479,1053.433359,0.002082944,0.002072334,0.003458202,0.076134801
10480,1053.533956,0.002083838,0.002070367,0.00343585,0.075900555
10481,1053.634564,0.002087831,0.002076089,0.003459096,0.076230168
10482,1053.73516,0.002080977,0.00207293,0.003448904,0.076028109
10483,1053.835758,0.002080202,0.002073526,0.003433287,0.075870156
10484,1053.936354,0.00208509,0.002071619,0.003477216,0.076339245
10485,1054.036944,0.002075732,0.002070665,0.00344491,0.075913072
10486,1054.137537,0.002088845,0.002070069,0.003451288,0.076102018
10487,1054.23813,0.00209254,0.002072096,0.003461301,0.076259375
10488,1054.338736,0.002084553,0.002068639,0.003435433,0.07588625
10489,1054.439334,0.002083778,0.002075613,0.00346446,0.076238513
10490,1054.539927,0.002121389,0.002097726,0.003543377,0.077624917
10491,1054.640519,0.002091706,0.002072096,0.003452241,0.076160431
10492,1054.741113,0.002085567,0.002074718,0.003439307,0.075995922
10493,1054.84171,0.002087295,0.002069354,0.003438592,0.075952411
10494,1054.942311,0.002084136,0.00207597,0.003461003,0.076211095
10495,1055.04291,0.0021016,0.002074957,0.003446281,0.07622838
10496,1055.143503,0.002077401,0.002078772,0.003453195,0.076093674
10497,1055.2441,0.002079546,0.002069533,0.003433526,0.075826049
10498,1055.344694,0.00207907,0.002076507,0.003444314,0.075998902
10499,1055.445289,0.002087712,0.002065122,0.003473163,0.076259971
10500,1055.545886,0.002099633,0.002080381,0.003476262,0.076562762
10501,1055.646486,0.00208652,0.002086163,0.003477752,0.07650435
10502,1055.747084,0.00209403,0.002068818,0.003454804,0.076176524
10503,1055.847797,0.0020895,0.002074599,0.003432989,0.075970888
10504,1055.948129,0.002033055,0.002022684,0.005740583,0.097963214
10505,1056.048381,1.90E-05,1.67E-05,0.000194252,0.002298951
10506,1056.148655,2.64E-05,2.06E-05,0.001407087,0.014541149
10507,1056.249113,2.72E-05,2.13E-05,0.001382113,0.014306307
10508,1056.349649,3.87E-05,3.62E-05,0.001407802,0.014827847
10509,1056.450103,1.65E-05,1.72E-05,0.000619113,0.006527901
10510,1056.550561,2.38E-05,2.19E-05,0.001381516,0.014272928
10511,1056.651059,2.94E-05,2.70E-05,0.00140816,0.014646053
10512,1056.75157,1.96E-05,1.93E-05,0.001372218,0.014110208
10513,1056.852081,0.00013417,0.000132203,0.001654208,0.019205809
10514,1056.95259,2.06E-05,1.94E-05,0.001387,0.014270544
10515,1057.053098,2.01E-05,1.88E-05,0.001371205,0.014101267
10516,1057.153608,1.87E-05,1.79E-05,0.001386106,0.014227629
10517,1057.254186,2.15E-05,1.71E-05,0.001376748,0.014153719
10518,1057.354773,1.38E-05,1.07E-05,0.000771284,0.007957816
10519,1057.455296,4.53E-06,2.62E-06,0.000133097,0.001402497
10520,1057.555815,7.52E-05,6.81E-05,0.001514852,0.016582012
10521,1057.656389,2.97E-05,2.35E-05,0.001395881,0.014491081
10522,1057.75697,2.28E-05,2.31E-05,0.000639021,0.006849766
10523,1057.857531,6.14E-06,3.70E-06,0.000159264,0.001690984
10524,1057.958046,4.17E-06,6.97E-06,0.000199735,0.002108812
10525,1058.058583,2.07E-05,1.54E-05,0.001365304,0.014013648
10526,1058.159104,2.13E-05,1.65E-05,0.001388848,0.014266968
10527,1058.259628,2.22E-05,1.87E-05,0.001373708,0.01414597
10528,1058.360148,2.02E-05,1.88E-05,0.001384199,0.014231801
10529,1058.460676,1.96E-05,1.81E-05,0.001375198,0.014128089
10530,1058.561245,2.05E-05,2.06E-05,0.001380861,0.01421988
10531,1058.661829,1.22E-05,4.59E-06,0.00049156,0.00508368
10532,1058.762456,6.91E-06,4.17E-06,0.000291169,0.003022552
10533,1058.863041,5.25E-06,4.83E-06,0.000170529,0.001806021
10534,1058.96363,2.75E-05,2.27E-05,0.000325143,0.003753304
10535,1059.064221,4.53E-06,3.64E-06,0.000126481,0.001346469
10536,1059.164804,9.51E-05,8.68E-05,0.001413286,0.015951991
10537,1059.265329,5.30E-06,3.87E-06,0.000149608,0.001587868
10538,1059.365852,2.12E-05,1.56E-05,0.001388609,0.014254451
10539,1059.466486,0.000415623,0.000410557,0.002363145,0.031893253
10540,1059.567016,2.26E-05,1.75E-05,0.001380265,0.014204383
10541,1059.66757,2.13E-05,1.82E-05,0.001385689,0.014252067
10542,1059.768101,3.15E-05,3.14E-05,0.001400769,0.014636517
10543,1059.868633,1.87E-05,1.78E-05,0.001388371,0.014249086
10544,1059.969194,1.97E-05,1.85E-05,0.001366854,0.014050007
10545,1060.069727,0.000104308,0.000108123,0.001603007,0.018154383
10546,1060.170254,1.88E-05,1.82E-05,0.001386821,0.014237761
10547,1060.270782,2.18E-05,1.94E-05,0.001377702,0.014189482
10548,1060.371305,1.91E-05,1.75E-05,0.001389742,0.014262795
10549,1060.471835,1.96E-05,1.56E-05,0.001379073,0.014142394
10550,1060.572364,2.08E-05,1.73E-05,0.001385868,0.01423955
10551,1060.672963,1.92E-05,1.66E-05,0.001386106,0.014218688
10552,1060.773552,1.10E-05,4.11E-06,0.000335634,0.003507733
10553,1060.874076,8.85E-05,8.61E-05,0.000462115,0.006366968
10554,1060.974627,2.18E-05,1.64E-05,0.001350164,0.01388371
10555,1061.075207,1.43E-05,2.37E-05,0.001383066,0.014210939
10556,1061.175793,4.74E-05,4.20E-05,0.000315607,0.004050732
10557,1061.276327,1.01E-05,6.62E-06,0.000318408,0.003350973
10558,1061.37685,2.12E-05,1.58E-05,0.001392365,0.014293194
10559,1061.477391,1.95E-05,1.78E-05,0.001367867,0.014051199
10560,1061.577915,1.97E-05,1.81E-05,0.001388073,0.014258623
10561,1061.678494,1.91E-05,1.81E-05,0.001373053,0.014101863
10562,1061.779028,2.00E-05,1.76E-05,0.00136745,0.014050603
10563,1061.879558,1.93E-05,1.63E-05,0.001394093,0.014296174
10564,1061.980086,1.90E-05,1.65E-05,0.001371443,0.014069676
10565,1062.080618,1.92E-05,2.28E-05,0.001374245,0.014162064
10566,1062.181154,1.90E-05,1.67E-05,0.001369238,0.014050007
10567,1062.281667,2.03E-05,1.61E-05,0.00138253,0.014188886
10568,1062.382169,1.90E-05,1.60E-05,0.001389682,0.014246702
10569,1062.482721,2.99E-05,2.66E-05,0.001430094,0.014865994
10570,1062.583242,2.77E-05,2.17E-05,0.001394987,0.014443398
10571,1062.683775,2.38E-05,1.90E-05,0.001374066,0.01416862
10572,1062.784296,2.09E-05,1.60E-05,0.00136894,0.014058948
10573,1062.884804,2.03E-05,1.71E-05,0.001386344,0.014237165
10574,1062.985322,1.88E-05,1.76E-05,0.001367211,0.014035702
10575,1063.085843,6.35E-05,6.63E-05,0.001503408,0.016332269
10576,1063.186375,2.04E-05,1.60E-05,0.001376569,0.014129877
10577,1063.286635,1.93E-05,1.79E-05,0.001373649,0.014108419
10578,1063.386887,2.11E-05,1.90E-05,0.001386464,0.01426518
10579,1063.487145,1.89E-05,1.79E-05,0.001360118,0.013968945
10580,1063.587406,2.01E-05,1.72E-05,0.001376569,0.014138818
10581,1063.687659,1.90E-05,1.58E-05,0.001367033,0.014018416
10582,1063.787909,1.81E-05,1.53E-05,0.001362383,0.01395762
10583,1063.888165,5.53E-05,5.35E-05,0.001423299,0.015320182
10584,1063.988426,2.10E-05,1.66E-05,0.001367211,0.014048219
10585,1064.08868,1.98E-05,2.43E-05,0.001386642,0.014308095
10586,1064.188942,2.09E-05,1.85E-05,0.001370013,0.014093518
10587,1064.289201,1.85E-05,1.57E-05,0.001369834,0.01404047
10588,1064.389459,2.19E-05,1.57E-05,0.001380444,0.014179945
10589,1064.489724,2.07E-05,1.54E-05,0.001371145,0.014072657
10590,1064.589984,2.15E-05,1.56E-05,0.001381457,0.014185309
10591,1064.690244,2.03E-05,1.64E-05,0.001362801,0.013994575
10592,1064.790503,1.91E-05,1.78E-05,0.001371741,0.014086366
